Language	Beta	Horizon	CodeNumber	Dirichlet	Memory	Surprisal
BackwardsEnglish	0.315097847259	1	100	0.001	0.411682903767	2.38890433311
rip	0.0186039752744	7	100	0.0001	1.31502616405	0.427117973566
rrxor	0.639065649637	4	100	1.0	2.15010653726e-09	0.927374958992
forget2_0_5b	0.511707174008	4	100	1e-06	0.000250652665272	0.596550405025
rrxor	0.78571175166	4	100	0.01	7.91899523733e-08	0.925599932671
EnglishRANDOM_BY_TYPE	0.39461431911	1	100	1e-06	2.50199452267e-08	2.49511480331
even	0.49686456882	2	100	0.001	0.000232807433349	0.619445562363
even	0.912680408672	8	100	0.0001	9.99272575797e-09	0.536573946476
English	0.212813025894	1	100	0.01	1.27463567257	2.17509412766
English	0.989072320337	1	100	0.01	2.39314346118e-08	2.56350803375
English	0.0724869586383	2	100	1e-05	3.06127810478	1.91634356976
forget2_0_5b	0.525105803915	2	100	0.01	-2.24989071818e-09	0.62693887949
even	0.986751165647	8	100	1e-05	8.9593946484e-08	0.53763461113
rip	0.196891783288	1	100	1e-05	-8.69123439884e-10	0.609842002392
even	0.389112137201	4	100	1.0	0.48612472415	0.518057763577
rip	0.717825563988	1	100	0.01	5.74181093782e-08	0.611254453659
BackwardsEnglish	0.00285062623325	1	100	0.0001	2.56080341339	1.9940969944
English	0.152533461032	2	100	1e-05	2.24061059952	1.94156587124
English	0.284136815101	1	100	0.01	0.734057605267	2.30864262581
rip	0.98040583396	8	100	0.0001	-7.09070704374e-08	0.516608774662
even	0.2116837536	4	100	0.0001	0.562346160412	0.511303067207
forget2_0_5b	0.192938874251	6	100	1e-06	0.36343511939	0.57414317131
rrxor	0.215903257093	4	100	0.0001	0.00112847564742	0.923462450504
even	0.0457107854107	2	100	1e-06	0.982247471809	0.543867409229
forget2_0_5b	0.648988845952	6	100	0.01	0.00064283865504	0.583993971348
rip	0.671451618657	6	100	0.0001	0.246676847339	0.511226832867
even	0.681360071472	5	100	1e-06	0.000547318137251	0.566385626793
English	0.00899184669297	3	100	0.0001	4.26973009109	2.0675971508
English	0.197990818463	2	100	1e-05	1.90496480465	1.96666359901
rip	0.137800273876	5	100	0.01	1.30939698219	0.445113897324
English	0.0998701845082	2	100	0.0001	2.75734472275	1.9198987484
English	0.369867822217	1	20	0.001	0.0973115339875	2.52310800552
English	0.256161526987	2	100	0.0001	1.47740900517	2.01291012764
rip	0.106222526008	8	100	1e-05	1.26742124557	0.423231124878
rrxor	0.551399087303	4	100	0.01	0.0012355572544	0.923651695251
English	0.139510034741	1	100	1e-05	2.06287026405	2.04149889946
rip	0.712262573123	1	100	0.001	1.0885018753e-07	0.612633824348
forget2_0_5b	0.521294322768	4	100	1e-05	0.000445976969786	0.593678176403
even	0.498743102616	7	100	1e-05	0.550569057465	0.486086547375
rrxor	0.831303062409	4	100	0.0001	4.99688894706e-08	0.925334334373
English	0.256913314322	2	100	0.01	1.47087430954	2.0136013031
English	0.301527673871	1	1000	0.0001	0.601093232632	2.34734773636
EnglishRANDOM_BY_TYPE	0.205550960755	1	100	0.01	0.540160179138	2.30410337448
English	0.0364807724331	3	100	1e-05	4.25429439545	2.06136679649
English	0.181959951237	2	100	0.0001	2.02201724052	1.95713329315
even	0.11998377492	6	100	0.0001	0.902132809162	0.47490593791
English	0.0980380607456	1	1000	0.001	2.39318060875	2.00541806221
rip	0.859294301922	5	100	0.001	-5.95055693609e-09	0.555442512035
English	0.257027587471	1	100	1e-06	0.93782055378	2.25359606743
forget2_0_5b	0.476568857542	3	100	1e-05	0.000343450956279	0.605309665203
rip	0.0923321276248	3	100	0.0001	1.10966539383	0.490573376417
rip	0.453609675532	2	100	1e-05	0.000237590211327	0.610784947872
rrxor	0.353639198333	4	100	0.001	0.00137333443854	0.923312664032
English	0.184562161297	2	100	0.01	2.00157022476	1.9584685564
even	0.0788912827789	3	100	0.01	1.00634837151	0.512510001659
English	0.140425766497	2	100	0.01	2.30453109741	1.93856942654
rip	0.215044548232	4	100	0.01	1.06093502045	0.472404897213
rip	0.803600476059	4	100	0.0001	2.08100594534e-08	0.573005497456
forget2_0_5b	0.82021053737	1	100	0.001	1.29238316049e-07	0.693262517452
English	0.022004270715	3	20	1e-05	2.84143185616	1.95841753483
forget2_0_5b	0.28853532651	6	100	0.01	0.000639600912109	0.583494722843
English	0.313545339553	1	100	1e-06	0.512935400009	2.37433218956
even	0.9907825523	4	100	0.0001	5.73106504476e-08	0.58081048727
rip	0.183873164603	3	100	1e-05	0.893110573292	0.49969342351
English	0.0397321119963	2	100	1e-06	3.41999602318	1.91788375378
rrxor	0.672635074365	7	100	1e-06	0.00111411965918	0.897390067577
even	0.825456166978	8	100	0.01	0.404626995325	0.493182897568
even	0.849989362724	6	100	1e-06	5.62086313494e-07	0.5549249053
rrxor	0.368867479037	3	100	0.001	0.00105840247124	0.930788695812
rip	0.748706560186	15	100	1e-06	0.667582154274	0.430950164795
rip	0.807521498929	2	100	1.0	5.78057317568e-08	0.612190365791
even	0.755585579248	6	100	0.001	0.214804828167	0.527795672417
English	0.14805774292	1	100	0.01	1.96407866478	2.05500245094
English	0.0047537402009	2	100	1e-05	3.95964741707	1.92296457291
forget2_0_5b	0.0870869462967	2	100	1e-05	0.676293432713	0.563581883907
English	0.158584490124	2	100	0.01	2.19779729843	1.94448578358
rrxor	0.914014444338	6	100	0.001	-9.49641361103e-08	0.904976308346
forget2_0_5b	0.191148235332	2	100	0.001	0.362488329411	0.588641703129
rrxor	0.00145506878273	7	100	1.0	4.22454738617	0.853795588017
even	0.0639747657008	2	100	1.0	0.903863310814	0.544078528881
rip	0.809255282728	5	100	1e-06	9.0019129928e-09	0.555482745171
English	0.162571458232	3	100	1e-06	2.89936804771	1.97352206707
even	0.247870884718	1	100	0.001	8.68281233579e-08	0.636945366859
English	0.166548666623	2	100	0.0001	2.13660049438	1.94879841805
English	0.259334256806	2	100	1e-06	1.4471372366	2.01662540436
even	0.956213648741	3	100	0.001	3.8792116186e-09	0.596943080425
rrxor	0.484392033574	4	100	1.0	2.2022426549e-08	0.9231159091
rip	0.890390214706	15	100	0.0001	0.64984190464	0.432211726904
rip	0.266463502733	8	100	0.01	1.2005161047	0.424877852201
rrxor	0.673376669536	6	100	0.01	0.000887820555363	0.906755983829
even	0.64759851626	15	100	1e-06	0.633485853672	0.464442312717
rip	0.38624295421	7	100	0.001	1.03165006638	0.437265813351
English	0.355020366436	3	100	0.001	1.05320525169	2.00912833214
English	0.172572900185	2	100	0.01	2.09691810608	1.95187401772
BackwardsEnglish	0.256472435963	2	100	0.001	1.55132842064	1.99547934532
English	0.0164428209568	3	20	1e-05	2.75638246536	1.95705807209
English	0.00261567928316	3	100	1e-06	4.31158065796	2.0732319355
English	0.00305171545162	3	100	0.0001	4.37460422516	2.07334327698
rrxor	0.793407346721	7	100	0.0001	0.000933011411689	0.899275720119
English	0.00800140373623	1	100	0.01	2.56074285507	1.99406433105
even	0.440145786499	8	100	0.01	0.621379435062	0.473383754492
English	0.283129074748	2	100	0.0001	1.22613286972	2.04550075531
even	0.0651817599666	4	100	1e-06	1.0372749567	0.49230208993
rrxor	0.388817249344	3	100	1e-05	0.00106023589615	0.934021055698
English	0.386587366039	2	100	0.001	0.551982760429	2.15556311607
even	0.331976016834	6	100	0.0001	0.602969646454	0.485534101725
English	0.0837822728026	3	100	0.01	3.843105793	2.020622015
even	0.544111101759	2	100	0.0001	1.4956363259e-08	0.622005522251
rip	0.894970146534	5	100	1e-06	3.83466343123e-08	0.553888916969
rip	0.0685155391957	1	100	0.0001	5.1313715943e-08	0.610194027424
even	0.768320434289	3	100	0.0001	6.95705679732e-08	0.597149729729
English	0.329240163021	3	100	1e-05	1.30557644367	1.9881606102
English	0.257242310751	3	100	0.0001	1.91674232483	1.95753443241
BackwardsEnglish	0.0337878533099	1	100	0.01	2.55269646645	1.99532747269
even	0.01	8	20	0.1	0.831128299236	0.467289507389
English	0.000972314938509	2	1000	0.01	4.54215908051	1.96245229244
even	0.951309039159	1	100	0.001	1.31597062136e-07	0.635463416576
even	0.609457793086	3	100	1e-06	0.000343851628713	0.597991764545
even	0.342706742306	1	100	1e-05	8.2539930446e-10	0.636956095695
rip	0.73841347469	5	100	0.01	0.000443271012045	0.554999828339
English	0.398587345949	1	100	0.01	5.68364688647e-09	2.56350827217
rrxor	0.485016044119	2	100	1e-06	0.000730654457584	0.943306446075
English	0.36519206506	3	100	0.0001	0.973485171795	2.01886129379
rrxor	0.192470981959	6	100	1.0	1.4705388546	0.840778529644
English	0.00131535157477	2	100	1e-05	3.90765380859	1.92262876034
BackwardsEnglish	0.275380383898	2	100	1e-06	1.45049190521	2.00843048096
English	0.0872015126834	3	100	1e-05	3.84872364998	2.02927160263
rip	0.524776716156	15	100	1.0	0.671867191792	0.431451499462
forget2_0_5b	0.37425358572	8	100	0.01	0.000830780540127	0.577427625656
English	0.00550631703285	1	100	0.01	2.56104063988	1.99405777454
English	0.00266837876861	3	100	1e-06	4.29898500443	2.07126951218
English	0.039706808749	1	1000	0.01	2.56103777885	1.9940456152
forget2_0_5b	0.882780350378	4	100	0.001	1.1374458353e-07	0.596294522285
rip	0.692031178423	1	100	1.0	7.08375011982e-08	0.612594604492
English	0.259629440095	3	20	1e-05	1.75316512585	1.95404875278
English	0.15607349519	3	20	0.01	2.36382269859	1.9353903532
English	0.017132375954	1	100	0.0001	2.55989980698	1.99413669109
English	0.0383495810596	2	100	0.01	3.49135780334	1.91778373718
even	0.628061662961	1	100	0.0001	2.37597159725e-08	0.637328863144
English	0.223164054146	1	100	0.0001	1.18410408497	2.19459319115
English	0.121429730346	1	100	0.01	2.22509455681	2.02174663544
even	0.489615462551	3	100	1.0	1.06385380505e-08	0.597453832626
forget2_0_5b	0.719146947096	1	100	0.01	-2.46358791145e-08	0.693271636963
rip	0.527961936338	15	100	1e-06	0.672873675823	0.430104672909
forget2_0_5b	0.393129947495	6	100	1e-06	0.000622708525043	0.583571255207
forget2_0_5b	0.162439425785	1	100	0.001	0.510995030403	0.586921036243
English	0.0887711960626	2	100	1e-06	2.85085725784	1.91820430756
rip	0.959301001003	1	100	1.0	5.51929559833e-08	0.609204232693
rip	0.504729802719	5	100	0.0001	0.40565341711	0.50757753849
even	0.0199292049356	7	100	0.01	0.862014293671	0.470219701529
forget2_0_5b	0.0621094562072	5	100	1e-05	0.692053496838	0.562219679356
English	0.00147455471092	2	100	0.01	3.93642950058	1.92174971104
even	0.844879824655	4	100	1e-06	5.14498985638e-08	0.58032232523
English	0.230100412499	1	100	1e-05	1.13695383072	2.20530200005
English	0.116436202235	3	100	0.0001	3.49805378914	2.00616312027
forget2_0_5b	0.245746265267	8	100	1e-05	0.0369931869209	0.57628005743
even	0.534394005231	3	100	1.0	1.8133002655e-08	0.597836434841
English	0.0232918851487	2	1000	0.001	4.46263790131	1.95774710178
English	0.335299227552	1	100	0.0001	0.358180135489	2.42436146736
rip	0.650917963346	15	100	0.0001	0.670747339725	0.431033283472
English	0.134589448724	2	100	0.001	2.36926317215	1.93424081802
English	0.225283615077	1	100	1e-05	1.17049705982	2.19763898849
English	0.092779187599	3	100	0.01	3.77360892296	2.02144503593
rrxor	0.342035871507	7	100	1e-05	0.82440829277	0.851526618004
rrxor	0.256237512491	1	100	1.0	1.20636922674e-08	0.950155198574
English	0.00633645267275	2	100	1e-06	3.968064785	1.92349040508
even	0.238697656241	3	100	0.01	0.542615056038	0.539461314678
even	0.302870657932	3	100	0.01	0.298069119453	0.559748470783
EnglishRANDOM_BY_TYPE	0.29022614037	3	100	1e-05	1.00258100033	2.10905575752
rip	0.00165417424154	8	100	1e-05	1.86269366741	0.423340678215
rip	0.474458660668	6	100	1e-06	0.609406173229	0.476530879736
even	0.335716340984	3	100	0.0001	0.233804807067	0.568220198154
rrxor	0.778904843304	4	100	1.0	4.86557745205e-08	0.920970618725
even	0.668782415197	2	100	1.0	1.40782221436e-08	0.619422495365
even	0.565432346137	3	100	0.001	0.000342175946571	0.597373187542
even	0.104456653234	6	100	1e-06	0.909392535686	0.474523097277
English	0.0365192920799	3	100	1e-05	4.31906604767	2.06444978714
forget2_0_5b	0.759854681823	3	100	0.001	9.8015910055e-08	0.604514420033
English	0.275966714282	1	100	0.001	0.797206759453	2.29102110863
rrxor	0.729436733067	2	100	0.0001	3.21637187994e-08	0.946689665318
English	0.00759934342714	1	100	1e-05	2.56086063385	1.99405097961
English	0.121796861663	1	20	1e-06	2.20011854172	2.02605938911
rip	0.867545813767	2	100	0.001	-2.48201157405e-08	0.60931289196
English	0.0281252637755	3	100	0.001	4.35941410065	2.0621805191
English	0.129768215804	2	100	0.0001	2.42250823975	1.93262267113
rrxor	0.720833050023	3	100	1e-05	6.45934392196e-07	0.936925172806
rrxor	0.691952362382	5	100	0.01	0.00168198253959	0.913123011589
English	0.00777606607474	2	100	0.01	3.96839904785	1.92359876633
rip	0.6467526417	2	100	1.0	2.90312058837e-08	0.609855175018
English	0.00180791699901	2	100	1e-05	3.91758203506	1.9213988781
English	0.13538429123	2	100	0.001	2.39813446999	1.93361830711
forget2_0_5b	0.172122460623	8	100	1e-06	0.486729174852	0.565828561783
forget2_0_5b	0.0774629817435	4	100	1.0	0.683572769165	0.56424331665
English	0.184321324594	1	100	0.0001	1.5268625021	2.12502121925
English	0.226049219042	1	20	0.001	1.13037228584	2.20692944527
English	0.134639844347	3	100	0.0001	3.25200438499	1.98637568951
rip	0.736066374937	2	100	0.001	3.99590724953e-08	0.60923230648
rip	0.568172781871	5	100	1e-05	0.255327135324	0.52430665493
English	0.000867164804477	3	100	0.0001	4.32285118103	2.06992340088
BackwardsEnglish	0.306479832041	2	100	1e-05	1.20961558819	2.04197406769
forget2_0_5b	0.98390728336	2	100	1e-06	9.01946783927e-09	0.627030074596
rip	0.0574584231227	5	100	1e-06	1.37596797943	0.443685054779
forget2_0_5b	0.756730694958	2	100	0.0001	4.04411899524e-08	0.628896176815
forget2_0_5b	0.429422867382	2	100	0.0001	0.000236090359977	0.625974714756
English	0.387983520192	1	100	1e-05	0.0100543554872	2.55924463272
English	0.162562476506	3	100	1e-05	2.86110663414	1.97243130207
rip	0.55632369478	3	100	1e-06	0.000344238622347	0.591434895992
English	0.175137092628	1	100	1e-06	1.61937856674	2.10840201378
even	0.243327295917	4	100	0.001	0.56181704998	0.511072337627
rrxor	0.860662802424	6	100	0.01	-8.21926775529e-08	0.907696187496
English	0.0368873469624	1	20	1e-06	2.51426100731	1.99704551697
rrxor	0.51989904456	7	100	1e-06	0.00226924358867	0.904511332512
rrxor	0.845138689589	2	100	0.001	6.81605740738e-08	0.949118196964
English	0.000388869231993	2	1000	0.01	4.53048944473	1.96387970448
English	0.129373079806	2	100	1e-05	2.401065588	1.93391311169
English	0.00390465099685	3	100	0.001	4.2870054245	2.06599736214
rrxor	0.638101189993	3	100	0.01	0.00105108693242	0.931636035442
rrxor	0.506630823946	4	100	0.0001	0.00137432606425	0.922683656216
rip	0.262303362934	4	100	0.0001	0.922349512577	0.480136930943
forget2_0_5b	0.073043181977	4	100	0.01	0.689636528492	0.56322324276
forget2_0_5b	0.280713849746	6	100	0.01	0.000641123915557	0.584350883961
English	0.161019144519	2	100	0.01	2.20100808144	1.94472324848
English	0.00537428514117	2	1000	0.01	4.54517745972	1.96279358864
rrxor	0.0853597144547	2	100	1e-05	0.186181634665	0.942390978336
BackwardsEnglish	0.026026547852	2	100	0.001	3.66654109955	1.91655862331
even	0.822164399087	8	100	1e-06	0.408723175526	0.492976456881
English	0.295876820501	2	100	1e-05	1.11363565922	2.06136679649
rip	0.57763441847	4	100	1e-06	0.000191189508769	0.573193490505
BackwardsEnglish	0.128660517543	1	100	0.001	2.00621604919	2.03861618042
English	0.256762824047	2	100	0.01	1.47159433365	2.01349449158
BackwardsEnglish	0.349561719775	2	100	0.0001	0.838022649288	2.10137963295
English	0.267878355088	1	100	0.0001	0.858897209167	2.27429819107
English	0.202608701323	2	100	1e-05	1.86546516418	1.97068047523
English	0.0998390496698	1	100	0.0001	2.37938785553	2.0066447258
rip	0.206627850991	5	100	1.0	1.17502915859	0.449703454971
forget2_0_5b	0.252116613247	7	100	1.0	0.0260405186564	0.578061580658
rrxor	0.537447006792	1	100	0.0001	3.88625522874e-08	0.948975801468
rrxor	0.164648345629	1	100	0.01	4.20894110675e-08	0.952228367329
rip	0.939825420431	5	100	0.001	-2.62224766345e-08	0.555725097656
English	0.27090255657	1	100	0.0001	0.835998475552	2.28045678139
even	0.0404518481246	4	100	0.001	1.03946101665	0.492032200098
English	0.00116611854861	2	100	0.001	3.89902973175	1.9226000309
English	0.186913017413	1	100	1e-05	1.49897432327	2.13016200066
forget2_0_5b	0.684045237543	4	100	0.001	0.000249738397542	0.593518018723
English	0.284519546748	3	100	0.01	1.6491663456	1.95975935459
rip	0.185371367556	6	100	1e-05	1.28036272526	0.435300111771
rip	0.388685290766	7	100	1e-05	1.03055942059	0.436842769384
forget2_0_5b	0.834896623723	7	100	0.01	0.000726657046471	0.582498431206
even	0.0435507231151	7	100	0.01	0.859724998474	0.469460219145
rrxor	0.733378060553	3	100	0.0001	4.0870602902e-08	0.935355365276
English	0.00737357004262	1	100	0.01	2.56110477448	1.99403262138
English	0.33556461993	3	100	1e-05	1.24715256691	1.99300372601
rip	0.0463450332748	5	100	1e-05	1.37592184544	0.443796575069
forget2_0_5b	0.349763577874	8	100	1e-06	0.000832135148812	0.577963709831
English	0.147291759465	2	100	0.001	2.27347111702	1.94028711319
even	0.0486196052714	7	100	0.0001	0.858986794949	0.470484465361
even	0.771370610884	15	100	1e-05	0.630934536457	0.464119940996
even	0.836678457092	6	100	0.001	3.11118455443e-08	0.555138170719
rip	0.603773991151	7	100	0.0001	0.538683056831	0.469894945621
English	0.139898812167	2	100	0.001	2.33490467072	1.93689477444
English	0.00782296745166	2	100	0.01	3.88693547249	1.92419660091
English	0.10713777804	3	100	0.001	3.55463266373	2.00861382484
English	0.383233066784	1	100	0.0001	0.038178678602	2.54739809036
English	0.253107402151	2	100	0.0001	1.5026538372	2.00992131233
rrxor	0.967113551274	6	100	1e-06	4.05129412684e-07	0.905724048615
rip	0.0137239225452	3	100	1e-06	1.22123146057	0.488452225924
rrxor	0.957197546173	6	100	0.01	1.37880351581e-09	0.905107975006
English	0.385836071431	1	100	0.001	0.0212418995798	2.55450963974
rrxor	0.493715935387	2	100	1e-06	0.000730830011889	0.948298275471
forget2_0_5b	0.336333647582	7	100	0.001	0.000737574533559	0.58143222332
English	0.0861820776648	2	100	1e-05	2.88418030739	1.91763484478
English	0.00016722075847	1	100	0.0001	2.56139564514	1.9940122366
English	0.00579824616008	1	100	1e-05	2.56048488617	1.9941008091
rrxor	0.61890511167	7	100	0.01	0.00118149328046	0.897931694984
even	0.604483456507	1	100	0.01	1.98362446469e-08	0.63599050045
English	0.033019557587	1	100	0.0001	2.55683493614	1.99526715279
even	0.937956655805	3	100	1e-05	1.63750613069e-07	0.598106384277
English	0.0450458503215	1	1000	0.01	2.55999851227	1.99413657188
English	0.241546296767	2	100	0.001	1.5902043581	1.99926102161
forget2_0_5b	0.710562853296	1	100	1e-05	3.39144392569e-08	0.693245232105
rip	0.153128163729	2	100	0.001	0.446890413761	0.557498455048
even	0.359264991881	7	100	0.0001	0.747908174992	0.474177092314
English	0.0174941680753	2	100	0.001	3.86073040962	1.92155230045
BackwardsEnglish	0.364756267095	2	100	0.001	0.715137839317	2.12283563614
BackwardsEnglish	0.0272162055045	1	100	1e-05	2.55525255203	1.99527513981
EnglishRANDOM_BY_TYPE	0.219308646335	1	100	0.01	0.463451862335	2.37274265289
English	0.24411377237	1	100	0.001	1.02418971062	2.23196601868
forget2_0_5b	0.240670777894	5	100	1e-05	0.0874239206314	0.584969639778
English	0.329944999956	2	100	0.0001	0.874233365059	2.09834957123
English	0.0198944003501	2	100	0.001	3.81671094894	1.92309749126
even	0.211133437675	2	100	1e-06	0.34044277668	0.57502746582
English	0.284077788974	2	100	1e-05	1.20500612259	2.04844760895
English	0.0088282216221	1	1000	0.01	2.56201648712	1.99403834343
BackwardsEnglish	0.00671007818761	1	100	0.001	2.5611000061	1.99412834644
rip	0.680653891476	7	100	0.01	0.444596529007	0.479484021664
rrxor	0.0192179098596	4	100	1e-06	2.398655653	0.855237066746
English	0.00379207710056	1	100	1e-06	2.56113266945	1.99404108524
English	0.00308243134028	2	100	0.0001	3.93715667725	1.92334973812
English	0.0658987653551	2	1000	0.001	3.44664359093	1.93264126778
rrxor	0.537254582737	2	100	1.0	5.14117566297e-08	0.958442270756
rip	0.634244168756	8	100	0.01	0.561645805836	0.460747867823
rrxor	0.576013639143	6	100	0.001	0.000946528685745	0.90908652544
English	0.00497639022074	2	100	1e-05	3.97228741646	1.92277264595
even	0.618640514247	5	100	1e-06	0.211302176118	0.539319574833
English	0.445137485652	3	100	0.01	0.53677636385	2.06737732887
rrxor	0.786813463641	2	100	1.0	3.26894102898e-08	0.946826577187
English	0.00786534276604	1	1000	0.01	2.56169676781	1.99408483505
even	0.280606646946	4	100	1.0	0.546359598637	0.512777626514
forget2_0_5b	0.895532895245	1	100	1e-05	5.90513877796e-08	0.693291008472
English	0.0355589909218	2	100	0.0001	3.52242875099	1.91719222069
rrxor	0.994601880929	4	100	0.001	7.24438180555e-08	0.923744678497
rip	0.619385811673	2	100	0.001	-8.19093148863e-09	0.610503137112
BackwardsEnglish	0.144278635318	1	100	1e-06	1.87662780285	2.05564904213
English	0.0877883123661	2	20	0.01	2.4332408905	1.93486189842
forget2_0_5b	0.887075164612	1	100	0.001	1.5528478059e-07	0.69329226017
even	0.659038083123	3	100	1.0	7.16376433729e-08	0.595702588558
BackwardsEnglish	0.0239685237262	1	100	0.001	2.56033468246	1.99411654472
English	0.00270636722526	2	1000	1e-06	4.54399490356	1.96241545677
forget2_0_5b	0.0330167218257	1	100	0.01	0.692058324814	0.564624786377
rrxor	0.528262395078	1	100	1e-05	3.40035377633e-09	0.949120759964
forget2_0_5b	0.946849783815	7	100	0.001	1.39016993472e-08	0.582694888115
BackwardsEnglish	0.363240519364	2	100	1e-05	0.728023707867	2.12057995796
English	0.0081301567176	1	100	1e-06	2.56112241745	1.99400317669
rip	0.637317193693	3	100	0.0001	0.000173382766661	0.590332090855
rip	0.0825237090568	7	100	0.0001	1.31598985195	0.426950752735
even	0.713414431503	6	100	0.01	0.353678107262	0.510931193829
EnglishRANDOM_BY_TYPE	0.0928015488941	1	100	1e-06	1.82504653931	2.12268996239
rip	0.150659943816	2	100	0.01	0.451675891876	0.558042228222
rip	0.118279624905	1	100	1e-05	8.39006730757e-09	0.611777901649
rrxor	0.772091823118	2	100	0.001	1.79839130254e-08	0.949705421925
English	0.297760887279	3	20	1e-06	1.53366243839	1.96949136257
rip	0.154745491853	4	100	0.01	1.22029101849	0.464965701103
even	0.647143511732	8	100	1e-06	0.581760585308	0.476175367832
English	0.00489911614496	3	100	1e-05	4.30815124512	2.07164931297
English	0.00580332426261	2	100	1e-05	3.91498184204	1.92360496521
rrxor	0.580212221353	4	100	0.01	0.00117782980669	0.921545684338
English	0.355470670935	2	100	1e-05	0.729359865189	2.12309288979
English	0.209388246252	2	100	0.01	1.81824493408	1.97488319874
even	0.592842316988	15	100	1e-06	0.63508015871	0.464721769094
BackwardsEnglish	0.375012906754	2	100	1e-06	0.62392026186	2.13925600052
rip	0.222956109797	2	100	1e-05	0.292594254017	0.574869692326
rrxor	0.309695650974	3	100	1e-06	0.00105664785951	0.936842143536
even	0.159707789672	15	100	0.001	0.675633847713	0.466534018517
English	0.276537654574	2	100	1e-05	1.28709113598	2.03719854355
English	0.157480902043	1	100	0.0001	1.8177895546	2.07638406754
English	0.00575454096774	3	100	0.0001	4.28915262222	2.06328988075
English	0.229619336925	1	100	1e-06	1.13976347446	2.20464706421
English	0.190344642939	1	10000	0.001	1.46343004704	2.13694787025
English	0.392433203842	2	100	0.0001	0.522513151169	2.16142940521
even	0.924414224363	15	100	1e-06	0.610927283764	0.465836524963
rip	0.736801589304	8	100	1.0	0.45391947031	0.470023870468
even	0.593811139443	5	100	0.01	0.269257575274	0.531597971916
rip	0.718730814354	4	100	1e-05	0.000445003068307	0.573862910271
rrxor	0.076821194991	7	100	0.001	3.23331952095	0.835552334785
forget2_0_5b	0.27703330933	2	100	0.0001	0.000235185609199	0.627621650696
even	0.442783384957	3	100	1.0	2.94162134651e-08	0.597630441189
English	0.00950902738091	2	1000	0.001	4.53403949738	1.96480154991
even	0.00438291881182	3	100	1e-05	1.01133060455	0.512963891029
rip	0.602418845158	8	100	0.0001	0.579772412777	0.459507495165
English	0.235315491385	3	20	0.0001	1.92855548859	1.94727230072
rrxor	0.560051519016	2	100	1e-05	5.06106481168e-08	0.945898771286
English	0.194500353329	2	100	1e-05	1.92829120159	1.96447086334
English	0.224850196229	3	100	0.0001	2.1997730732	1.95587956905
forget2_0_5b	0.126014229208	4	100	0.01	0.619703888893	0.563547194004
English	0.54964225395	1	100	0.0001	3.49698545676e-08	2.56350803375
rip	0.996575877888	2	100	0.001	-3.86338463443e-08	0.61156219244
English	0.209172253541	3	20	1e-05	2.08742976189	1.94407939911
English	0.0487181338776	3	100	1e-05	4.25287342072	2.05984807014
rrxor	0.477464991769	3	100	0.01	0.0010538805509	0.935713291168
English	0.000246593576292	1	1000	0.01	2.56229066849	1.99402487278
even	0.593705838544	1	100	0.001	1.27833565955e-08	0.637270331383
rip	0.918301701031	1	100	0.01	3.88168786003e-08	0.610860347748
English	0.00107271876466	2	100	1e-06	3.95778536797	1.92272746563
forget2_0_5b	0.230422371526	8	100	0.01	0.131849840283	0.575737655163
rip	0.1960111824	5	100	0.01	1.19744884968	0.44888395071
even	0.172172826385	15	100	0.0001	0.673981785774	0.467533022165
English	0.213000325815	1	100	0.001	1.27322995663	2.17542314529
even	0.0999120194612	15	100	0.01	0.842510104179	0.474448382854
rrxor	0.110948664299	3	100	0.0001	0.480817556381	0.915241897106
English	0.329404901797	2	100	1e-05	0.880180716515	2.09741735458
rip	0.208548331346	8	100	1.0	1.23498630524	0.423588216305
rip	0.176065922183	8	100	0.0001	1.24839031696	0.423478037119
even	0.180549315093	3	100	1e-05	0.777217388153	0.522676646709
even	0.128532947681	3	100	0.01	0.912116587162	0.515861034393
even	0.506955408663	6	100	0.001	0.566337943077	0.488514274359
rrxor	0.177539206158	4	100	1.0	0.426215678453	0.902610182762
English	0.360940470143	3	100	1e-05	1.00404989719	2.01723241806
BackwardsEnglish	0.0916019687259	2	100	0.001	2.65918636322	1.92017030716
rrxor	0.955735388377	3	100	1e-05	3.30937162119e-08	0.938693702221
rrxor	0.189767407734	7	100	1e-06	1.89879977703	0.810839354992
even	0.372970886636	6	100	1e-06	0.603609442711	0.485345035791
rip	0.734240848201	4	100	0.01	0.000433596171206	0.571705758572
rip	0.179743518558	6	100	1e-06	1.2965323925	0.434729248285
English	0.226311272145	2	20	0.001	1.69414520264	1.98755228519
even	0.123077349883	2	100	1e-06	0.450324982405	0.56633836031
rrxor	0.510439460901	3	100	1.0	4.33452669313e-08	0.930738389492
rip	0.154967246501	2	100	1e-05	0.443888247013	0.558908164501
even	0.0947331513203	8	100	0.01	0.82460039854	0.467078477144
rip	0.202797401391	5	100	0.001	1.18920278549	0.449082553387
forget2_0_5b	0.128211825218	6	100	1e-05	0.609825253487	0.563427507877
forget2_0_5b	0.870808048186	6	100	0.001	1.85452420087e-09	0.584461510181
forget2_0_5b	0.19012636887	8	100	1.0	0.390526384115	0.569709479809
rip	0.686343063549	5	100	1e-05	0.000546924013179	0.554740548134
English	0.317799444992	3	100	1e-05	1.4010258913	1.98040401936
rrxor	0.790078092102	1	100	1e-06	3.70380313086e-08	0.952168345451
rrxor	0.387908479806	6	100	1e-05	0.00198405981064	0.905881464481
